runcat,eta,V,maxFlx,avgFlx,freq,dpts,newSrc
1172,0.395794995874327,0.264487817584951,0.000214776045961206,0.000132318199733227,1283.8955078125,45,N
338,0.316140665815418,0.135416662620467,0.00213807536656827,0.00139894371593924,1283.8955078125,60,N
407,1.30950572684888,0.111301883574709,0.00122640169158388,0.000923962018772082,1283.8955078125,65,N
227,0.595490006375351,1.05434945811816,0.000340989906590212,6.22342927740601e-05,1283.8955078125,2,N
811,0.310913760744575,0.201816646666984,0.000226532620886117,0.000144989588121006,1283.8955078125,50,N
958,0.576771973084866,0.447958510446722,0.00022944803520145,0.000137819040523394,1283.8955078125,40,N
1406,0.272840595160957,0.142619860501184,0.000238389275990114,0.000187234763249868,1283.8955078125,62,N
343,62.0993574414813,0.0391528296001066,0.290830458600618,0.267573426438705,1283.8955078125,65,N
149,2.5161787750932,0.128248274426261,0.00284129561259333,0.00217773749690502,1283.8955078125,23,N
866,0.459783238592453,0.385112532793884,0.000223812020212013,8.60094699087565e-05,1283.8955078125,11,N
461,0.81520746002931,1.06515509730024,0.000353772743474695,5.48591592335073e-05,1283.8955078125,5,N
1217,0.823068240223475,1.14516057947396,0.000185943544683518,5.8942754661657e-05,1283.8955078125,2,N
64,0.690580206643092,0.125289390502004,0.000611423738975692,0.000493243679174965,1283.8955078125,64,N
269,0.515752115600919,0.0805885560668129,0.000845887046199787,0.000687314438153241,1283.8955078125,65,N
135,0.356668905372372,0.0919890101248283,0.000684506767474986,0.000511584174973179,1283.8955078125,65,N
933,0.489323351069325,0.172161728362195,0.000303985917372129,0.000198932832321236,1283.8955078125,63,N
33,1.7617097005143,0.0296804355881672,0.00253538672488647,0.00230717749317662,1283.8955078125,65,N
254,1.81886941395105,0.0785282093404442,0.00266325074212301,0.00190248538136837,1283.8955078125,65,N
238,0.856130050682759,0.125372092772901,0.00530435111074009,0.00288147234564957,1283.8955078125,65,N
1074,0.603127965481512,0.287467253341173,0.000461619725545898,0.000204831127064681,1283.8955078125,51,N
250,1.72239375566166,0.0659424848130792,0.00166017697651965,0.00146819011616499,1283.8955078125,65,N
180,1.31702215452302,0.0652726316712487,0.00154402018220112,0.00130372784258149,1283.8955078125,65,N
161,0.75530036983659,0.247873119478892,0.000642088196221078,0.000317905652498412,1283.8955078125,45,N
459,0.371055702482699,0.0765992300306664,0.000629720586809469,0.000510867436609337,1283.8955078125,65,N
287,8.27525158913424,0.201290281568103,0.00622427031125417,0.00375594653808468,1283.8955078125,65,N
288,3.56663506549272,0.070742950775146,0.00980275091865427,0.00697211468787706,1283.8955078125,65,N
289,0.629987766998533,0.0856708129134661,0.00196003928940081,0.00137233413421846,1283.8955078125,65,N
215,1045.98698793628,0.084283546812614,0.0609833216121043,0.0488291215736739,1283.8955078125,19,N
1380,0.516261412893369,0.325269668765166,0.000198372777430655,0.000125051866171584,1283.8955078125,29,N
382,0.566669845386202,0.156888515591003,0.00355201367577693,0.00175519716885671,1283.8955078125,65,N
260,0.7552997916243,0.0294412296994263,0.00232489674043722,0.00209874372256263,1283.8955078125,65,N
360,0.862945467153517,0.114982463266338,0.00318583548806481,0.00191342135151651,1283.8955078125,65,N
1405,0.53221695116225,0.488463299137461,0.000218636707171663,8.88873231899945e-05,1283.8955078125,8,N
435,0.540545092361819,0.0705942635678818,0.00145144570784885,0.00101224785509348,1283.8955078125,65,N
487,0.521315295120691,0.0811305391434787,0.000608443870280506,0.000511204637043152,1283.8955078125,65,N
965,0.408423142972191,0.214963403754594,0.000318467078238387,0.000194544361364286,1283.8955078125,55,N
1364,0.502543240335646,0.228530616945578,0.000245837342350483,0.000155597986769256,1283.8955078125,55,N
1186,0.346224339769804,0.221836179313453,0.000206804607011021,0.000144006521260075,1283.8955078125,49,N
1469,0.466868396336327,0.214946313687335,0.000304580729592256,0.000190429719267295,1283.8955078125,60,N
409,0.420876823790909,0.275380215723829,0.000537527338004443,0.000239810884212455,1283.8955078125,33,N
271,0.82122481555048,0.0582269770768967,0.0029276342541505,0.00208502994320441,1283.8955078125,65,N
368,8.60972441374706,0.0509636610016461,0.0154422407850036,0.0126291683788606,1283.8955078125,65,N
370,1.43530034766476,0.154503138343205,0.00120721435275186,0.000884990453112777,1283.8955078125,65,N
358,3.77179766860995,0.196265210878596,0.00260502189903081,0.00147923233864313,1283.8955078125,65,N
153,10.5812765396481,0.0359306454493517,0.0166665164962437,0.0147044134833499,1283.8955078125,65,N
520,0.44444870513263,0.268931978459201,0.000694881301606347,0.000341091501172711,1283.8955078125,45,N
22,2.21078013104443,0.145224333609301,0.00256805173751374,0.00153184457264583,1283.8955078125,65,N
884,0.295501000524305,0.136652581221098,0.000288792214584062,0.000198526006748627,1283.8955078125,62,N
514,0.417140683762679,0.129431466730623,0.000421116908117897,0.000266902148742,1283.8955078125,64,N
120,0.451652630282487,0.101501532049034,0.000434915230180126,0.0003276602541696,1283.8955078125,64,N
954,0.372902070309952,0.231344553835422,0.000224973530846083,0.000128997717588944,1283.8955078125,45,N
527,0.758943198776208,0.0476361930112376,0.00149690153404392,0.00122359921142659,1283.8955078125,65,N
507,1.7693330202234,0.077534269723602,0.00471904628497722,0.00309451553311305,1283.8955078125,65,N
133,0.341667969673381,0.142487613890003,0.000365645249719278,0.000246261403867182,1283.8955078125,63,N
752,0.397659189653396,0.222580623201495,0.000506049585354651,0.000217024064217286,1283.8955078125,63,N
829,0.37413324761287,0.242658208505263,0.00022351373275708,0.000138731302281478,1283.8955078125,48,N
553,20.8771909043964,0.0615748609432662,0.0362493354674933,0.0311539968126485,1283.8955078125,65,N
476,0.747451383336024,0.101383918027896,0.00175537813709441,0.00108480193027159,1283.8955078125,65,N
46,7.67021631092739,0.0829858853787141,0.0137981487239444,0.0092414107982267,1283.8955078125,65,N
858,0.386964114945292,0.291499847184712,0.00022725645902496,0.000128543550352075,1283.8955078125,36,N
1458,0.797175018318893,0.226143931194713,0.00052011241871192,0.000262940632121821,1283.8955078125,62,N
265,0.50610657022874,0.207730300802041,0.000539038968747768,0.000279774325776255,1283.8955078125,64,N
348,5.88003151335168,0.281951240772339,0.00442364908155619,0.00261452562525181,1283.8955078125,3,N
1121,0.743135260655094,0.630556311303036,0.00027195026532573,8.31338675504318e-05,1283.8955078125,6,N
41,0.534938901007369,0.121401046476005,0.000482024198727397,0.000360829235680941,1283.8955078125,64,N
162,1.30402000536525,0.0681843866597745,0.000941020886184927,0.000785893224400978,1283.8955078125,65,N
144,1.29844969977946,0.0728017583393836,0.00271595776468355,0.0019322813790867,1283.8955078125,65,N
27,0.631592682636003,0.156916237156036,0.00130477778502086,0.000787735373263576,1283.8955078125,65,N
169,0.723679119239729,0.141843284760614,0.000974766374479742,0.000505577545564485,1283.8955078125,65,N
174,1.11873726995076,0.0878592165612525,0.00113388943739208,0.000924444919032442,1283.8955078125,65,N
870,0.320913925700425,0.201812311211766,0.000329608439796953,0.000196117313787518,1283.8955078125,36,N
417,70.1726607244111,0.0666710168824434,0.0512290037704401,0.0435566749215456,1283.8955078125,65,N
430,0.580515906310551,0.076408080630143,0.00146304399831569,0.00106187694490207,1283.8955078125,65,N
39,0.809976511162591,0.0894746193369904,0.000859050935490443,0.000722559704715622,1283.8955078125,65,N
